trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
78014_02_174_38197,13:13:00,13:13:00,000000044700002,25,,3,3,,
78014_02_174_38197,13:14:00,13:14:00,000000046700002,26,,3,3,,
78014_02_174_38197,13:15:00,13:15:00,000000020700002,27,,3,3,,
78014_02_174_38197,13:16:00,13:16:00,000000040000002,28,,3,3,,
78014_02_174_38197,13:18:00,13:18:00,000000040100002,29,,3,3,,
78014_02_174_38197,13:19:00,13:19:00,000000007800002,30,,3,3,,
78014_02_174_38197,13:20:00,13:20:00,000000037800002,31,,3,3,,
78014_02_174_38197,13:21:00,13:21:00,000000043400002,32,,3,3,,
78014_02_174_38197,13:22:00,13:22:00,000000010700002,33,,3,3,,
78014_02_174_38197,13:23:00,13:23:00,000000007100002,34,,3,3,,
78014_02_174_38197,13:25:00,13:25:00,000000051600004,35,,0,0,,
78014_04_180_38198,13:26:00,13:26:00,000000000600004,0,,3,3,,
78014_04_180_38198,13:28:00,13:28:00,000000044700002,1,,3,3,,
78014_04_180_38198,13:29:00,13:29:00,000000046700002,2,,3,3,,
78014_04_180_38198,13:30:00,13:30:00,000000020700002,3,,3,3,,
78014_04_180_38198,13:31:00,13:31:00,000000040000002,4,,3,3,,
78014_04_180_38198,13:33:00,13:33:00,000000040100002,5,,3,3,,
78014_04_180_38198,13:34:00,13:34:00,000000007800002,6,,3,3,,
78014_04_180_38198,13:35:00,13:35:00,000000037800002,7,,3,3,,
78014_04_180_38198,13:36:00,13:36:00,000000043400002,8,,3,3,,
78014_04_180_38198,13:37:00,13:37:00,000000010700002,9,,3,3,,
78014_04_180_38198,13:38:00,13:38:00,000000007100002,10,,3,3,,
78014_04_180_38198,13:40:00,13:40:00,000000051600004,11,,0,0,,
78014_03_188_38199,13:41:00,13:41:00,000000000600004,24,,3,3,,
78014_03_188_38199,13:43:00,13:43:00,000000044700002,25,,3,3,,
78014_03_188_38199,13:44:00,13:44:00,000000046700002,26,,3,3,,
78014_03_188_38199,13:45:00,13:45:00,000000020700002,27,,3,3,,
78014_03_188_38199,13:46:00,13:46:00,000000040000002,28,,3,3,,
78014_03_188_38199,13:48:00,13:48:00,000000040100002,29,,3,3,,
78014_03_188_38199,13:49:00,13:49:00,000000007800002,30,,3,3,,
78014_03_188_38199,13:50:00,13:50:00,000000037800002,31,,3,3,,
78014_03_188_38199,13:51:00,13:51:00,000000043400002,32,,3,3,,
78014_03_188_38199,13:52:00,13:52:00,000000010700002,33,,3,3,,
78014_03_188_38199,13:53:00,13:53:00,000000007100002,34,,3,3,,
78014_03_188_38199,13:55:00,13:55:00,000000051600004,35,,0,0,,
78014_05_196_38200,13:56:00,13:56:00,000000000600004,0,,3,3,,
78014_05_196_38200,13:58:00,13:58:00,000000044700002,1,,3,3,,
78014_05_196_38200,13:59:00,13:59:00,000000046700002,2,,3,3,,
78014_05_196_38200,14:00:00,14:00:00,000000020700002,3,,3,3,,
78014_05_196_38200,14:01:00,14:01:00,000000040000002,4,,3,3,,
78014_05_196_38200,14:03:00,14:03:00,000000040100002,5,,3,3,,
78014_05_196_38200,14:04:00,14:04:00,000000007800002,6,,3,3,,
78014_05_196_38200,14:05:00,14:05:00,000000037800002,7,,3,3,,
78014_05_196_38200,14:06:00,14:06:00,000000043400002,8,,3,3,,
78014_05_196_38200,14:07:00,14:07:00,000000010700002,9,,3,3,,
78014_05_196_38200,14:08:00,14:08:00,000000007100002,10,,3,3,,
78014_05_196_38200,14:10:00,14:10:00,000000051600004,11,,0,0,,
78014_04_204_38201,14:11:00,14:11:00,000000000600004,25,,3,3,,
78014_04_204_38201,14:13:00,14:13:00,000000044700002,26,,3,3,,
78014_04_204_38201,14:14:00,14:14:00,000000046700002,27,,3,3,,
78014_04_204_38201,14:15:00,14:15:00,000000020700002,28,,3,3,,
78014_04_204_38201,14:16:00,14:16:00,000000040000002,29,,3,3,,
78014_04_204_38201,14:18:00,14:18:00,000000040100002,30,,3,3,,
78014_04_204_38201,14:19:00,14:19:00,000000007800002,31,,3,3,,
78014_04_204_38201,14:20:00,14:20:00,000000037800002,32,,3,3,,
78014_04_204_38201,14:21:00,14:21:00,000000043400002,33,,3,3,,
78014_04_204_38201,14:22:00,14:22:00,000000010700002,34,,3,3,,
78014_04_204_38201,14:23:00,14:23:00,000000007100002,35,,3,3,,
78014_04_204_38201,14:25:00,14:25:00,000000051600004,36,,0,0,,
78014_01_210_38202,14:26:00,14:26:00,000000000600004,0,,3,3,,
78014_01_210_38202,14:28:00,14:28:00,000000044700002,1,,3,3,,
78014_01_210_38202,14:29:00,14:29:00,000000046700002,2,,3,3,,
78014_01_210_38202,14:30:00,14:30:00,000000020700002,3,,3,3,,
78014_01_210_38202,14:31:00,14:31:00,000000040000002,4,,3,3,,
78014_01_210_38202,14:33:00,14:33:00,000000040100002,5,,3,3,,
78014_01_210_38202,14:34:00,14:34:00,000000007800002,6,,3,3,,
78014_01_210_38202,14:35:00,14:35:00,000000037800002,7,,3,3,,
78014_01_210_38202,14:36:00,14:36:00,000000043400002,8,,3,3,,
78014_01_210_38202,14:37:00,14:37:00,000000010700002,9,,3,3,,
78014_01_210_38202,14:38:00,14:38:00,000000007100002,10,,3,3,,
78014_01_210_38202,14:40:00,14:40:00,000000051600004,11,,0,0,,
78014_05_216_38203,14:41:00,14:41:00,000000000600004,25,,3,3,,
78014_05_216_38203,14:43:00,14:43:00,000000044700002,26,,3,3,,
78014_05_216_38203,14:44:00,14:44:00,000000046700002,27,,3,3,,
78014_05_216_38203,14:45:00,14:45:00,000000020700002,28,,3,3,,
78014_05_216_38203,14:46:00,14:46:00,000000040000002,29,,3,3,,
78014_05_216_38203,14:48:00,14:48:00,000000040100002,30,,3,3,,
78014_05_216_38203,14:49:00,14:49:00,000000007800002,31,,3,3,,
78014_05_216_38203,14:50:00,14:50:00,000000037800002,32,,3,3,,
78014_05_216_38203,14:51:00,14:51:00,000000043400002,33,,3,3,,
78014_05_216_38203,14:52:00,14:52:00,000000010700002,34,,3,3,,
78014_05_216_38203,14:53:00,14:53:00,000000007100002,35,,3,3,,
78014_05_216_38203,14:55:00,14:55:00,000000051600004,36,,0,0,,
78014_02_222_38204,14:56:00,14:56:00,000000000600004,0,,3,3,,
78014_02_222_38204,14:58:00,14:58:00,000000044700002,1,,3,3,,
78014_02_222_38204,14:59:00,14:59:00,000000046700002,2,,3,3,,
78014_02_222_38204,15:00:00,15:00:00,000000020700002,3,,3,3,,
78014_02_222_38204,15:01:00,15:01:00,000000040000002,4,,3,3,,
78014_02_222_38204,15:03:00,15:03:00,000000040100002,5,,3,3,,
78014_02_222_38204,15:04:00,15:04:00,000000007800002,6,,3,3,,
78014_02_222_38204,15:05:00,15:05:00,000000037800002,7,,3,3,,
78014_02_222_38204,15:06:00,15:06:00,000000043400002,8,,3,3,,
78014_02_222_38204,15:07:00,15:07:00,000000010700002,9,,3,3,,
78014_02_222_38204,15:08:00,15:08:00,000000007100002,10,,3,3,,
78014_02_222_38204,15:10:00,15:10:00,000000051600004,11,,0,0,,
78014_01_228_38205,15:11:00,15:11:00,000000000600004,24,,3,3,,
78014_01_228_38205,15:13:00,15:13:00,000000044700002,25,,3,3,,
78014_01_228_38205,15:14:00,15:14:00,000000046700002,26,,3,3,,
78014_01_228_38205,15:15:00,15:15:00,000000020700002,27,,3,3,,
78014_01_228_38205,15:16:00,15:16:00,000000040000002,28,,3,3,,
78014_01_228_38205,15:18:00,15:18:00,000000040100002,29,,3,3,,
78014_01_228_38205,15:19:00,15:19:00,000000007800002,30,,3,3,,
78014_01_228_38205,15:20:00,15:20:00,000000037800002,31,,3,3,,
78014_01_228_38205,15:21:00,15:21:00,000000043400002,32,,3,3,,
78014_01_228_38205,15:22:00,15:22:00,000000010700002,33,,3,3,,
78014_01_228_38205,15:23:00,15:23:00,000000007100002,34,,3,3,,
78014_01_228_38205,15:25:00,15:25:00,000000051600004,35,,0,0,,
78014_03_234_38206,15:26:00,15:26:00,000000000600004,0,,3,3,,
78014_03_234_38206,15:28:00,15:28:00,000000044700002,1,,3,3,,
78014_03_234_38206,15:29:00,15:29:00,000000046700002,2,,3,3,,
78014_03_234_38206,15:30:00,15:30:00,000000020700002,3,,3,3,,
78014_03_234_38206,15:31:00,15:31:00,000000040000002,4,,3,3,,
78014_03_234_38206,15:33:00,15:33:00,000000040100002,5,,3,3,,
78014_03_234_38206,15:34:00,15:34:00,000000007800002,6,,3,3,,
78014_03_234_38206,15:35:00,15:35:00,000000037800002,7,,3,3,,
78014_03_234_38206,15:36:00,15:36:00,000000043400002,8,,3,3,,
78014_03_234_38206,15:37:00,15:37:00,000000010700002,9,,3,3,,
78014_03_234_38206,15:38:00,15:38:00,000000007100002,10,,3,3,,
78014_03_234_38206,15:40:00,15:40:00,000000051600004,11,,0,0,,
78014_02_240_38207,15:41:00,15:41:00,000000000600004,24,,3,3,,
78014_02_240_38207,15:43:00,15:43:00,000000044700002,25,,3,3,,
78014_02_240_38207,15:44:00,15:44:00,000000046700002,26,,3,3,,
78014_02_240_38207,15:45:00,15:45:00,000000020700002,27,,3,3,,
78014_02_240_38207,15:46:00,15:46:00,000000040000002,28,,3,3,,
78014_02_240_38207,15:48:00,15:48:00,000000040100002,29,,3,3,,
78014_02_240_38207,15:49:00,15:49:00,000000007800002,30,,3,3,,
78014_02_240_38207,15:50:00,15:50:00,000000037800002,31,,3,3,,
78014_02_240_38207,15:51:00,15:51:00,000000043400002,32,,3,3,,
78014_02_240_38207,15:52:00,15:52:00,000000010700002,33,,3,3,,
78014_02_240_38207,15:53:00,15:53:00,000000007100002,34,,3,3,,
78014_02_240_38207,15:55:00,15:55:00,000000051600004,35,,0,0,,
78014_04_246_38208,15:56:00,15:56:00,000000000600004,0,,3,3,,
78014_04_246_38208,15:58:00,15:58:00,000000044700002,1,,3,3,,
78014_04_246_38208,15:59:00,15:59:00,000000046700002,2,,3,3,,
78014_04_246_38208,16:00:00,16:00:00,000000020700002,3,,3,3,,
78014_04_246_38208,16:01:00,16:01:00,000000040000002,4,,3,3,,
78014_04_246_38208,16:03:00,16:03:00,000000040100002,5,,3,3,,
78014_04_246_38208,16:04:00,16:04:00,000000007800002,6,,3,3,,
78014_04_246_38208,16:05:00,16:05:00,000000037800002,7,,3,3,,
78014_04_246_38208,16:06:00,16:06:00,000000043400002,8,,3,3,,
78014_04_246_38208,16:07:00,16:07:00,000000010700002,9,,3,3,,
78014_04_246_38208,16:08:00,16:08:00,000000007100002,10,,3,3,,
78014_04_246_38208,16:10:00,16:10:00,000000051600004,11,,0,0,,
78014_03_252_38209,16:11:00,16:11:00,000000000600004,24,,3,3,,
78014_03_252_38209,16:13:00,16:13:00,000000044700002,25,,3,3,,
78014_03_252_38209,16:14:00,16:14:00,000000046700002,26,,3,3,,
78014_03_252_38209,16:15:00,16:15:00,000000020700002,27,,3,3,,
78014_03_252_38209,16:16:00,16:16:00,000000040000002,28,,3,3,,
78014_03_252_38209,16:18:00,16:18:00,000000040100002,29,,3,3,,
78014_03_252_38209,16:19:00,16:19:00,000000007800002,30,,3,3,,
78014_03_252_38209,16:20:00,16:20:00,000000037800002,31,,3,3,,
78014_03_252_38209,16:21:00,16:21:00,000000043400002,32,,3,3,,
78014_03_252_38209,16:22:00,16:22:00,000000010700002,33,,3,3,,
78014_03_252_38209,16:23:00,16:23:00,000000007100002,34,,3,3,,
78014_03_252_38209,16:25:00,16:25:00,000000051600004,35,,0,0,,
78014_05_258_38210,16:26:00,16:26:00,000000000600004,0,,3,3,,
78014_05_258_38210,16:28:00,16:28:00,000000044700002,1,,3,3,,
78014_05_258_38210,16:29:00,16:29:00,000000046700002,2,,3,3,,
78014_05_258_38210,16:30:00,16:30:00,000000020700002,3,,3,3,,
78014_05_258_38210,16:31:00,16:31:00,000000040000002,4,,3,3,,
78014_05_258_38210,16:33:00,16:33:00,000000040100002,5,,3,3,,
78014_05_258_38210,16:34:00,16:34:00,000000007800002,6,,3,3,,
78014_05_258_38210,16:35:00,16:35:00,000000037800002,7,,3,3,,
78014_05_258_38210,16:36:00,16:36:00,000000043400002,8,,3,3,,
78014_05_258_38210,16:37:00,16:37:00,000000010700002,9,,3,3,,
78014_05_258_38210,16:38:00,16:38:00,000000007100002,10,,3,3,,
78014_05_258_38210,16:40:00,16:40:00,000000051600004,11,,0,0,,
78014_04_264_38211,16:41:00,16:41:00,000000000600004,24,,3,3,,
78014_04_264_38211,16:43:00,16:43:00,000000044700002,25,,3,3,,
78014_04_264_38211,16:44:00,16:44:00,000000046700002,26,,3,3,,
78014_04_264_38211,16:45:00,16:45:00,000000020700002,27,,3,3,,
78014_04_264_38211,16:46:00,16:46:00,000000040000002,28,,3,3,,
78014_04_264_38211,16:48:00,16:48:00,000000040100002,29,,3,3,,
78014_04_264_38211,16:49:00,16:49:00,000000007800002,30,,3,3,,
78014_04_264_38211,16:50:00,16:50:00,000000037800002,31,,3,3,,
78014_04_264_38211,16:51:00,16:51:00,000000043400002,32,,3,3,,
78014_04_264_38211,16:52:00,16:52:00,000000010700002,33,,3,3,,
78014_04_264_38211,16:53:00,16:53:00,000000007100002,34,,3,3,,
78014_04_264_38211,16:55:00,16:55:00,000000051600004,35,,0,0,,
78014_01_270_38212,16:56:00,16:56:00,000000000600004,0,,3,3,,
78014_01_270_38212,16:58:00,16:58:00,000000044700002,1,,3,3,,
78014_01_270_38212,16:59:00,16:59:00,000000046700002,2,,3,3,,
78014_01_270_38212,17:00:00,17:00:00,000000020700002,3,,3,3,,
78014_01_270_38212,17:01:00,17:01:00,000000040000002,4,,3,3,,
78014_01_270_38212,17:03:00,17:03:00,000000040100002,5,,3,3,,
78014_01_270_38212,17:04:00,17:04:00,000000007800002,6,,3,3,,
78014_01_270_38212,17:05:00,17:05:00,000000037800002,7,,3,3,,
78014_01_270_38212,17:06:00,17:06:00,000000043400002,8,,3,3,,
78014_01_270_38212,17:07:00,17:07:00,000000010700002,9,,3,3,,
78014_01_270_38212,17:08:00,17:08:00,000000007100002,10,,3,3,,
78014_01_270_38212,17:10:00,17:10:00,000000051600004,11,,0,0,,
78014_05_276_38213,17:11:00,17:11:00,000000000600004,24,,3,3,,
78014_05_276_38213,17:13:00,17:13:00,000000044700002,25,,3,3,,
78014_05_276_38213,17:14:00,17:14:00,000000046700002,26,,3,3,,
78014_05_276_38213,17:15:00,17:15:00,000000020700002,27,,3,3,,
78014_05_276_38213,17:16:00,17:16:00,000000040000002,28,,3,3,,
78014_05_276_38213,17:18:00,17:18:00,000000040100002,29,,3,3,,
78014_05_276_38213,17:19:00,17:19:00,000000007800002,30,,3,3,,
78014_05_276_38213,17:20:00,17:20:00,000000037800002,31,,3,3,,
78014_05_276_38213,17:21:00,17:21:00,000000043400002,32,,3,3,,
78014_05_276_38213,17:22:00,17:22:00,000000010700002,33,,3,3,,
78014_05_276_38213,17:23:00,17:23:00,000000007100002,34,,3,3,,
78014_05_276_38213,17:25:00,17:25:00,000000051600004,35,,0,0,,
78014_02_282_38214,17:26:00,17:26:00,000000000600004,0,,3,3,,
78014_02_282_38214,17:28:00,17:28:00,000000044700002,1,,3,3,,
78014_02_282_38214,17:29:00,17:29:00,000000046700002,2,,3,3,,
78014_02_282_38214,17:30:00,17:30:00,000000020700002,3,,3,3,,
78014_02_282_38214,17:31:00,17:31:00,000000040000002,4,,3,3,,
78014_02_282_38214,17:33:00,17:33:00,000000040100002,5,,3,3,,
78014_02_282_38214,17:34:00,17:34:00,000000007800002,6,,3,3,,
78014_02_282_38214,17:35:00,17:35:00,000000037800002,7,,3,3,,
78014_02_282_38214,17:36:00,17:36:00,000000043400002,8,,3,3,,
78014_02_282_38214,17:37:00,17:37:00,000000010700002,9,,3,3,,
78014_02_282_38214,17:38:00,17:38:00,000000007100002,10,,3,3,,
78014_02_282_38214,17:40:00,17:40:00,000000051600004,11,,0,0,,
78014_01_288_38215,17:41:00,17:41:00,000000000600004,24,,3,3,,
78014_01_288_38215,17:43:00,17:43:00,000000044700002,25,,3,3,,
78014_01_288_38215,17:44:00,17:44:00,000000046700002,26,,3,3,,
78014_01_288_38215,17:45:00,17:45:00,000000020700002,27,,3,3,,
78014_01_288_38215,17:46:00,17:46:00,000000040000002,28,,3,3,,
78014_01_288_38215,17:48:00,17:48:00,000000040100002,29,,3,3,,
78014_01_288_38215,17:49:00,17:49:00,000000007800002,30,,3,3,,
78014_01_288_38215,17:50:00,17:50:00,000000037800002,31,,3,3,,
78014_01_288_38215,17:51:00,17:51:00,000000043400002,32,,3,3,,
78014_01_288_38215,17:52:00,17:52:00,000000010700002,33,,3,3,,
78014_01_288_38215,17:53:00,17:53:00,000000007100002,34,,3,3,,
78014_01_288_38215,17:55:00,17:55:00,000000051600004,35,,0,0,,
78014_03_294_38216,17:56:00,17:56:00,000000000600004,0,,3,3,,
78014_03_294_38216,17:58:00,17:58:00,000000044700002,1,,3,3,,
78014_03_294_38216,17:59:00,17:59:00,000000046700002,2,,3,3,,
78014_03_294_38216,18:00:00,18:00:00,000000020700002,3,,3,3,,
78014_03_294_38216,18:01:00,18:01:00,000000040000002,4,,3,3,,
78014_03_294_38216,18:03:00,18:03:00,000000040100002,5,,3,3,,
78014_03_294_38216,18:04:00,18:04:00,000000007800002,6,,3,3,,
78014_03_294_38216,18:05:00,18:05:00,000000037800002,7,,3,3,,
78014_03_294_38216,18:06:00,18:06:00,000000043400002,8,,3,3,,
78014_03_294_38216,18:07:00,18:07:00,000000010700002,9,,3,3,,
78014_03_294_38216,18:08:00,18:08:00,000000007100002,10,,3,3,,
78014_03_294_38216,18:10:00,18:10:00,000000051600004,11,,0,0,,
78014_02_300_38217,18:11:00,18:11:00,000000000600004,24,,3,3,,
78014_02_300_38217,18:13:00,18:13:00,000000044700002,25,,3,3,,
78014_02_300_38217,18:14:00,18:14:00,000000046700002,26,,3,3,,
78014_02_300_38217,18:15:00,18:15:00,000000020700002,27,,3,3,,
78014_02_300_38217,18:16:00,18:16:00,000000040000002,28,,3,3,,
78014_02_300_38217,18:18:00,18:18:00,000000040100002,29,,3,3,,
78014_02_300_38217,18:19:00,18:19:00,000000007800002,30,,3,3,,
78014_02_300_38217,18:20:00,18:20:00,000000037800002,31,,3,3,,
78014_02_300_38217,18:21:00,18:21:00,000000043400002,32,,3,3,,
78014_02_300_38217,18:22:00,18:22:00,000000010700002,33,,3,3,,
78014_02_300_38217,18:23:00,18:23:00,000000007100002,34,,3,3,,
78014_02_300_38217,18:25:00,18:25:00,000000051600004,35,,0,0,,
78014_04_306_38218,18:26:00,18:26:00,000000000600004,0,,3,3,,
78014_04_306_38218,18:28:00,18:28:00,000000044700002,1,,3,3,,
78014_04_306_38218,18:29:00,18:29:00,000000046700002,2,,3,3,,
78014_04_306_38218,18:30:00,18:30:00,000000020700002,3,,3,3,,
78014_04_306_38218,18:31:00,18:31:00,000000040000002,4,,3,3,,
78014_04_306_38218,18:33:00,18:33:00,000000040100002,5,,3,3,,
78014_04_306_38218,18:34:00,18:34:00,000000007800002,6,,3,3,,
78014_04_306_38218,18:35:00,18:35:00,000000037800002,7,,3,3,,
78014_04_306_38218,18:36:00,18:36:00,000000043400002,8,,3,3,,
78014_04_306_38218,18:37:00,18:37:00,000000010700002,9,,3,3,,
78014_04_306_38218,18:38:00,18:38:00,000000007100002,10,,3,3,,
78014_04_306_38218,18:40:00,18:40:00,000000051600004,11,,0,0,,
78014_03_310_38219,18:41:00,18:41:00,000000000600004,24,,3,3,,
78014_03_310_38219,18:43:00,18:43:00,000000044700002,25,,3,3,,
78014_03_310_38219,18:44:00,18:44:00,000000046700002,26,,3,3,,
78014_03_310_38219,18:45:00,18:45:00,000000020700002,27,,3,3,,
78014_03_310_38219,18:46:00,18:46:00,000000040000002,28,,3,3,,
78014_03_310_38219,18:48:00,18:48:00,000000040100002,29,,3,3,,
78014_03_310_38219,18:49:00,18:49:00,000000007800002,30,,3,3,,
78014_03_310_38219,18:50:00,18:50:00,000000037800002,31,,3,3,,
78014_03_310_38219,18:51:00,18:51:00,000000043400002,32,,3,3,,
78014_03_310_38219,18:52:00,18:52:00,000000010700002,33,,3,3,,
78014_03_310_38219,18:53:00,18:53:00,000000007100002,34,,3,3,,
78014_03_310_38219,18:55:00,18:55:00,000000051600004,35,,0,0,,
78014_05_314_38220,18:56:00,18:56:00,000000000600004,0,,3,3,,
78014_05_314_38220,18:58:00,18:58:00,000000044700002,1,,3,3,,
78014_05_314_38220,18:59:00,18:59:00,000000046700002,2,,3,3,,
78014_05_314_38220,19:00:00,19:00:00,000000020700002,3,,3,3,,
78014_05_314_38220,19:01:00,19:01:00,000000040000002,4,,3,3,,
78014_05_314_38220,19:03:00,19:03:00,000000040100002,5,,3,3,,
78014_05_314_38220,19:04:00,19:04:00,000000007800002,6,,3,3,,
78014_05_314_38220,19:05:00,19:05:00,000000037800002,7,,3,3,,
78014_05_314_38220,19:06:00,19:06:00,000000043400002,8,,3,3,,
78014_05_314_38220,19:07:00,19:07:00,000000010700002,9,,3,3,,
78014_05_314_38220,19:08:00,19:08:00,000000007100002,10,,3,3,,
78014_05_314_38220,19:10:00,19:10:00,000000051600004,11,,0,0,,
78014_04_318_38221,19:11:00,19:11:00,000000000600004,24,,3,3,,
78014_04_318_38221,19:13:00,19:13:00,000000044700002,25,,3,3,,
78014_04_318_38221,19:14:00,19:14:00,000000046700002,26,,3,3,,
78014_04_318_38221,19:15:00,19:15:00,000000020700002,27,,3,3,,
78014_04_318_38221,19:16:00,19:16:00,000000040000002,28,,3,3,,
78014_04_318_38221,19:18:00,19:18:00,000000040100002,29,,3,3,,
78014_04_318_38221,19:19:00,19:19:00,000000007800002,30,,3,3,,
78014_04_318_38221,19:20:00,19:20:00,000000037800002,31,,3,3,,
78014_04_318_38221,19:21:00,19:21:00,000000043400002,32,,3,3,,
78014_04_318_38221,19:22:00,19:22:00,000000010700002,33,,3,3,,
78014_04_318_38221,19:23:00,19:23:00,000000007100002,34,,3,3,,
78014_04_318_38221,19:25:00,19:25:00,000000051600004,35,,0,0,,
78014_01_322_38222,19:26:00,19:26:00,000000000600004,0,,3,3,,
78014_01_322_38222,19:28:00,19:28:00,000000044700002,1,,3,3,,
78014_01_322_38222,19:29:00,19:29:00,000000046700002,2,,3,3,,
78014_01_322_38222,19:30:00,19:30:00,000000020700002,3,,3,3,,
78014_01_322_38222,19:31:00,19:31:00,000000040000002,4,,3,3,,
78014_01_322_38222,19:33:00,19:33:00,000000040100002,5,,3,3,,
78014_01_322_38222,19:34:00,19:34:00,000000007800002,6,,3,3,,
78014_01_322_38222,19:35:00,19:35:00,000000037800002,7,,3,3,,
78014_01_322_38222,19:36:00,19:36:00,000000043400002,8,,3,3,,
78014_01_322_38222,19:37:00,19:37:00,000000010700002,9,,3,3,,
78014_01_322_38222,19:38:00,19:38:00,000000007100002,10,,3,3,,
78014_01_322_38222,19:40:00,19:40:00,000000051600004,11,,0,0,,
78014_05_326_38223,19:41:00,19:41:00,000000000600004,24,,3,3,,
78014_05_326_38223,19:43:00,19:43:00,000000044700002,25,,3,3,,
78014_05_326_38223,19:44:00,19:44:00,000000046700002,26,,3,3,,
78014_05_326_38223,19:45:00,19:45:00,000000020700002,27,,3,3,,
78014_05_326_38223,19:46:00,19:46:00,000000040000002,28,,3,3,,
78014_05_326_38223,19:48:00,19:48:00,000000040100002,29,,3,3,,
78014_05_326_38223,19:49:00,19:49:00,000000007800002,30,,3,3,,
78014_05_326_38223,19:50:00,19:50:00,000000037800002,31,,3,3,,
78014_05_326_38223,19:51:00,19:51:00,000000043400002,32,,3,3,,
78014_05_326_38223,19:52:00,19:52:00,000000010700002,33,,3,3,,
78014_05_326_38223,19:53:00,19:53:00,000000007100002,34,,3,3,,
78014_05_326_38223,19:55:00,19:55:00,000000051600004,35,,0,0,,
78014_02_330_38224,19:56:00,19:56:00,000000000600004,0,,3,3,,
78014_02_330_38224,19:58:00,19:58:00,000000044700002,1,,3,3,,
78014_02_330_38224,19:59:00,19:59:00,000000046700002,2,,3,3,,
78014_02_330_38224,20:00:00,20:00:00,000000020700002,3,,3,3,,
78014_02_330_38224,20:01:00,20:01:00,000000040000002,4,,3,3,,
78014_02_330_38224,20:03:00,20:03:00,000000040100002,5,,3,3,,
78014_02_330_38224,20:04:00,20:04:00,000000007800002,6,,3,3,,
78014_02_330_38224,20:05:00,20:05:00,000000037800002,7,,3,3,,
78014_02_330_38224,20:06:00,20:06:00,000000043400002,8,,3,3,,
78014_02_330_38224,20:07:00,20:07:00,000000010700002,9,,3,3,,
78014_02_330_38224,20:08:00,20:08:00,000000007100002,10,,3,3,,
78014_02_330_38224,20:10:00,20:10:00,000000051600004,11,,0,0,,
78014_01_334_38225,20:11:00,20:11:00,000000000600004,24,,3,3,,
78014_01_334_38225,20:13:00,20:13:00,000000044700002,25,,3,3,,
78014_01_334_38225,20:14:00,20:14:00,000000046700002,26,,3,3,,
78014_01_334_38225,20:15:00,20:15:00,000000020700002,27,,3,3,,
78014_01_334_38225,20:16:00,20:16:00,000000040000002,28,,3,3,,
78014_01_334_38225,20:18:00,20:18:00,000000040100002,29,,3,3,,
78014_01_334_38225,20:19:00,20:19:00,000000007800002,30,,3,3,,
78014_01_334_38225,20:20:00,20:20:00,000000037800002,31,,3,3,,
78014_01_334_38225,20:21:00,20:21:00,000000043400002,32,,3,3,,
78014_01_334_38225,20:22:00,20:22:00,000000010700002,33,,3,3,,
78014_01_334_38225,20:23:00,20:23:00,000000007100002,34,,3,3,,
78014_01_334_38225,20:25:00,20:25:00,000000051600004,35,,0,0,,
78014_03_338_38226,20:26:00,20:26:00,000000000600004,0,,3,3,,
78014_03_338_38226,20:28:00,20:28:00,000000044700002,1,,3,3,,
78014_03_338_38226,20:29:00,20:29:00,000000046700002,2,,3,3,,
78014_03_338_38226,20:30:00,20:30:00,000000020700002,3,,3,3,,
78014_03_338_38226,20:31:00,20:31:00,000000040000002,4,,3,3,,
78014_03_338_38226,20:33:00,20:33:00,000000040100002,5,,3,3,,
78014_03_338_38226,20:34:00,20:34:00,000000007800002,6,,3,3,,
78014_03_338_38226,20:35:00,20:35:00,000000037800002,7,,3,3,,
78014_03_338_38226,20:36:00,20:36:00,000000043400002,8,,3,3,,
78014_03_338_38226,20:37:00,20:37:00,000000010700002,9,,3,3,,
78014_03_338_38226,20:38:00,20:38:00,000000007100002,10,,3,3,,
78014_03_338_38226,20:40:00,20:40:00,000000051600004,11,,0,0,,
78014_02_342_38227,20:41:00,20:41:00,000000000600004,24,,3,3,,
78014_02_342_38227,20:43:00,20:43:00,000000044700002,25,,3,3,,
78014_02_342_38227,20:44:00,20:44:00,000000046700002,26,,3,3,,
78014_02_342_38227,20:45:00,20:45:00,000000020700002,27,,3,3,,
78014_02_342_38227,20:46:00,20:46:00,000000040000002,28,,3,3,,
78014_02_342_38227,20:48:00,20:48:00,000000040100002,29,,3,3,,
78014_02_342_38227,20:49:00,20:49:00,000000007800002,30,,3,3,,
78014_02_342_38227,20:50:00,20:50:00,000000037800002,31,,3,3,,
78014_02_342_38227,20:51:00,20:51:00,000000043400002,32,,3,3,,
78014_02_342_38227,20:52:00,20:52:00,000000010700002,33,,3,3,,
78014_02_342_38227,20:53:00,20:53:00,000000007100002,34,,3,3,,
78014_02_342_38227,20:55:00,20:55:00,000000051600004,35,,0,0,,
78014_04_346_38228,20:56:00,20:56:00,000000000600004,0,,3,3,,
78014_04_346_38228,20:58:00,20:58:00,000000044700002,1,,3,3,,
78014_04_346_38228,20:59:00,20:59:00,000000046700002,2,,3,3,,
78014_04_346_38228,21:00:00,21:00:00,000000020700002,3,,3,3,,
78014_04_346_38228,21:00:00,21:00:00,000000040000002,4,,3,3,,
